subject_id,scenario_label,intimacy,motivation,action,p_action,intimacy_scaled,reward_condition,scenario_idx,pred_full,pred_vanilla,pred_discomfort_only,pred_full_lm,pred_vanilla_lm,pred_discomfort_only_lm
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,drinks,75,high,3,0.25,0.75,1,6,0.19752628,0.15163323,0.15018342,0.17274804,0.1373756,0.16221616
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,driving,50,high,0,0.51,0.5,1,7,0.19999585,0.19011483,0.3702086,0.17193069,0.16953488,0.35265216
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,driving,50,high,1,0.49,0.5,1,7,0.4561921,0.40916693,0.3702086,0.47197786,0.43303886,0.35265216
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,driving,50,high,2,0.0,0.5,1,7,0.2289293,0.24908495,0.1759544,0.27585,0.2884806,0.21489681
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,driving,50,high,3,0.0,0.5,1,7,0.114882775,0.15163323,0.0836284,0.08024142,0.108945645,0.079798885
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,fair,100,high,0,0.0,1.0,1,8,0.07661096,0.19011483,0.25,0.058976844,0.1612132,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,fair,100,high,1,0.34,1.0,1,8,0.30779636,0.40916693,0.25,0.34807017,0.4726698,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,fair,100,high,2,0.33,1.0,1,8,0.30779636,0.24908495,0.25,0.35603657,0.24074152,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,fair,100,high,3,0.33,1.0,1,8,0.30779636,0.15163323,0.25,0.2369164,0.12537542,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,gala,50,low,0,0.25,0.5,0,9,0.57735443,0.54962945,0.3702086,0.504653,0.4755793,0.3615898
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,gala,50,low,1,0.25,0.5,0,9,0.24100827,0.2275344,0.3702086,0.28661516,0.26942658,0.3615898
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,gala,50,low,2,0.25,0.5,0,9,0.120944336,0.13851412,0.1759544,0.10782893,0.123254605,0.17200509
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,gala,50,low,3,0.25,0.5,0,9,0.060693063,0.084322006,0.0836284,0.10090293,0.13173948,0.10481532
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,hike,75,low,0,0.34,0.75,0,10,0.52012193,0.54962945,0.3159864,0.4657499,0.49642327,0.33060083
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,hike,75,low,1,0.33,0.75,0,10,0.2171174,0.2275344,0.3159864,0.26271874,0.27851167,0.32815364
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,hike,75,low,2,0.0,0.75,0,10,0.15380535,0.13851412,0.21784379,0.18041976,0.15261383,0.18359168
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,hike,75,low,3,0.33,0.75,0,10,0.108955264,0.084322006,0.15018342,0.09111157,0.07245119,0.15765388
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,oysters,0,high,0,0.0,0.0,1,11,0.3699196,0.19011483,0.439189,0.34302008,0.1787442,0.41279
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,oysters,0,high,1,0.0,0.0,1,11,0.47905827,0.40916693,0.439189,0.39490855,0.33971512,0.41279
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,oysters,0,high,2,0.5,0.0,1,11,0.12064114,0.24908495,0.099210754,0.24021862,0.37229407,0.15328372
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,oysters,0,high,3,0.5,0.0,1,11,0.030381043,0.15163323,0.022411248,0.021852782,0.1092466,0.021136338
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,social,100,high,0,0.0,1.0,1,12,0.07661096,0.19011483,0.25,0.11349079,0.27967188,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,social,100,high,1,0.34,1.0,1,12,0.30779636,0.40916693,0.25,0.26536003,0.34788707,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,social,100,high,2,0.33,1.0,1,12,0.30779636,0.24908495,0.25,0.3759956,0.24579787,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,social,100,high,3,0.33,1.0,1,12,0.30779636,0.15163323,0.25,0.24515365,0.12664309,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,soup,100,low,0,0.25,1.0,0,13,0.44398928,0.54962945,0.25,0.4515829,0.5798393,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,soup,100,low,1,0.25,1.0,0,13,0.1853369,0.2275344,0.25,0.16311312,0.20849666,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,soup,100,low,2,0.25,1.0,0,13,0.1853369,0.13851412,0.25,0.14566332,0.09570878,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,soup,100,low,3,0.25,1.0,0,13,0.1853369,0.084322006,0.25,0.23964073,0.11595526,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,takeout,0,low,0,0.34,0.0,0,14,0.6455648,0.54962945,0.439189,0.6314072,0.506776,0.5037549
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,takeout,0,low,1,0.33,0.0,0,14,0.2694817,0.2275344,0.439189,0.2975018,0.26862994,0.41117007
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,takeout,0,low,2,0.0,0.0,0,14,0.067863524,0.13851412,0.099210754,0.058697134,0.16704968,0.05928101
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,takeout,0,low,3,0.33,0.0,0,14,0.01709006,0.084322006,0.022411248,0.012393929,0.05754445,0.025794068
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,wedding,75,high,0,0.25,0.75,1,15,0.13002345,0.19011483,0.3159864,0.10344127,0.15073934,0.29518437
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,wedding,75,high,1,0.25,0.75,1,15,0.3936147,0.40916693,0.3159864,0.34635842,0.35314143,0.29518437
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,wedding,75,high,2,0.25,0.75,1,15,0.27883554,0.24908495,0.21784379,0.3457444,0.33848298,0.2656936
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,wedding,75,high,3,0.25,0.75,1,15,0.19752628,0.15163323,0.15018342,0.20445593,0.15763623,0.14393763
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,apples,50,low,0,0.36,0.5,0,0,0.57735443,0.54962945,0.3702086,0.62064856,0.56759655,0.45310557
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,apples,50,low,1,0.52,0.5,0,0,0.24100827,0.2275344,0.3702086,0.19645593,0.20422892,0.27611044
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,apples,50,low,2,0.12,0.5,0,0,0.120944336,0.13851412,0.1759544,0.11378509,0.1348213,0.16825432
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,apples,50,low,3,0.0,0.5,0,0,0.060693063,0.084322006,0.0836284,0.06911046,0.09335324,0.1025297
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,basketball,75,high,0,0.0,0.75,1,1,0.13002345,0.19011483,0.3159864,0.19209482,0.27295566,0.3357234
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,basketball,75,high,1,0.6,0.75,1,1,0.3936147,0.40916693,0.3159864,0.4319092,0.4383096,0.3357234
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,basketball,75,high,2,0.4,0.75,1,1,0.27883554,0.24908495,0.21784379,0.20130223,0.15617202,0.16885245
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,basketball,75,high,3,0.0,0.75,1,1,0.19752628,0.15163323,0.15018342,0.17469373,0.13256274,0.15970068
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,birthday,50,low,0,0.0,0.5,0,2,0.57735443,0.54962945,0.3702086,0.5869278,0.5583765,0.36020824
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,birthday,50,low,1,0.7,0.5,0,2,0.24100827,0.2275344,0.3702086,0.21200007,0.20077915,0.36020824
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,birthday,50,low,2,0.3,0.5,0,2,0.120944336,0.13851412,0.1759544,0.14053817,0.15693714,0.1939358
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,birthday,50,low,3,0.0,0.5,0,2,0.060693063,0.084322006,0.0836284,0.060534056,0.08390719,0.08564767
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,brunch,50,high,0,0.0,0.5,1,3,0.19999585,0.19011483,0.3702086,0.09918265,0.0988777,0.30992648
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,brunch,50,high,1,0.6,0.5,1,3,0.4561921,0.40916693,0.3702086,0.30051857,0.27593467,0.30992648
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,brunch,50,high,2,0.4,0.5,1,3,0.2289293,0.24908495,0.1759544,0.39936727,0.379597,0.27382904
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,brunch,50,high,3,0.0,0.5,1,3,0.114882775,0.15163323,0.0836284,0.20093143,0.2455906,0.106318004
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,cooking,0,high,0,0.0,0.0,1,4,0.3699196,0.19011483,0.439189,0.38167614,0.15145747,0.5664647
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,cooking,0,high,1,1.0,0.0,1,4,0.47905827,0.40916693,0.439189,0.3651034,0.3777359,0.2694623
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,cooking,0,high,2,0.0,0.0,1,4,0.12064114,0.24908495,0.099210754,0.21896885,0.34588808,0.13204749
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,cooking,0,high,3,0.0,0.0,1,4,0.030381043,0.15163323,0.022411248,0.034251586,0.124918476,0.03202556
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,dip,50,high,0,0.0,0.5,1,5,0.19999585,0.19011483,0.3702086,0.14543739,0.1446035,0.36020824
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,dip,50,high,1,1.0,0.5,1,5,0.4561921,0.40916693,0.3702086,0.5391734,0.4962937,0.36020824
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,dip,50,high,2,0.0,0.5,1,5,0.2289293,0.24908495,0.1759544,0.24829045,0.26904067,0.1939358
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,dip,50,high,3,0.0,0.5,1,5,0.114882775,0.15163323,0.0836284,0.06709867,0.09006219,0.08564767
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,drinks,100,high,0,0.0,1.0,1,6,0.07661096,0.19011483,0.25,0.07261309,0.16299511,0.25
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,drinks,100,high,1,0.0,1.0,1,6,0.30779636,0.40916693,0.25,0.38230157,0.4548892,0.25
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,drinks,100,high,2,0.1,1.0,1,6,0.30779636,0.24908495,0.25,0.2848691,0.24474011,0.25
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,drinks,100,high,3,0.9,1.0,1,6,0.30779636,0.15163323,0.25,0.26021624,0.1373756,0.25
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,driving,75,high,0,0.0,0.75,1,7,0.13002345,0.19011483,0.3159864,0.11976358,0.16953488,0.3070956
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,driving,75,high,1,0.45,0.75,1,7,0.3936147,0.40916693,0.3159864,0.42508888,0.43303886,0.3070956
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,driving,75,high,2,0.45,0.75,1,7,0.27883554,0.24908495,0.21784379,0.31200784,0.2884806,0.2397261
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,driving,75,high,3,0.1,0.75,1,7,0.19752628,0.15163323,0.15018342,0.14313965,0.108945645,0.14608268
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,fair,0,low,0,0.0,0.0,0,8,0.6455648,0.54962945,0.439189,0.61790556,0.50677854,0.48437223
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,fair,0,low,1,1.0,0.0,0,8,0.2694817,0.2275344,0.439189,0.32037207,0.27793825,0.43868816
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,fair,0,low,2,0.0,0.0,0,8,0.067863524,0.13851412,0.099210754,0.04620049,0.14156029,0.052138027
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,fair,0,low,3,0.0,0.0,0,8,0.01709006,0.084322006,0.022411248,0.01552187,0.07372297,0.024801606
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,gala,0,low,0,1.0,0.0,0,9,0.6455648,0.54962945,0.439189,0.5747677,0.4755793,0.43284258
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,gala,0,low,1,0.0,0.0,0,9,0.2694817,0.2275344,0.439189,0.32643646,0.26942658,0.43284258
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,gala,0,low,2,0.0,0.0,0,9,0.067863524,0.13851412,0.099210754,0.062005695,0.123254605,0.09794454
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,gala,0,low,3,0.0,0.0,0,9,0.01709006,0.084322006,0.022411248,0.03679013,0.13173948,0.036370326
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,hike,75,low,0,0.66,0.75,0,10,0.52012193,0.54962945,0.3159864,0.4657499,0.49642327,0.33060083
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,hike,75,low,1,0.34,0.75,0,10,0.2171174,0.2275344,0.3159864,0.26271874,0.27851167,0.32815364
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,hike,75,low,2,0.0,0.75,0,10,0.15380535,0.13851412,0.21784379,0.18041976,0.15261383,0.18359168
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,hike,75,low,3,0.0,0.75,0,10,0.108955264,0.084322006,0.15018342,0.09111157,0.07245119,0.15765388
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,oysters,75,low,0,1.0,0.75,0,11,0.52012193,0.54962945,0.3159864,0.5152059,0.5377941,0.3070956
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,oysters,75,low,1,0.0,0.75,0,11,0.2171174,0.2275344,0.3159864,0.18400021,0.19119295,0.3070956
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,oysters,75,low,2,0.0,0.75,0,11,0.15380535,0.13851412,0.21784379,0.22168267,0.20952849,0.2397261
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,oysters,75,low,3,0.0,0.75,0,11,0.108955264,0.084322006,0.15018342,0.07911124,0.0614844,0.14608268
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,social,0,high,0,0.9,0.0,1,12,0.3699196,0.19011483,0.439189,0.5149758,0.27967188,0.49143535
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,social,0,high,1,0.1,0.0,1,12,0.47905827,0.40916693,0.439189,0.3827092,0.34788707,0.43205208
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,social,0,high,2,0.0,0.0,1,12,0.12064114,0.24908495,0.099210754,0.07645052,0.24579787,0.051349334
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,social,0,high,3,0.0,0.0,1,12,0.030381043,0.15163323,0.022411248,0.025864553,0.12664309,0.025163263
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,soup,100,low,0,0.39,1.0,0,13,0.44398928,0.54962945,0.25,0.4515829,0.5798393,0.25
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,soup,100,low,1,0.0,1.0,0,13,0.1853369,0.2275344,0.25,0.16311312,0.20849666,0.25
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,soup,100,low,2,0.0,1.0,0,13,0.1853369,0.13851412,0.25,0.14566332,0.09570878,0.25
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,soup,100,low,3,0.61,1.0,0,13,0.1853369,0.084322006,0.25,0.23964073,0.11595526,0.25
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,takeout,100,high,0,0.0,1.0,1,14,0.07661096,0.19011483,0.25,0.11059847,0.23892146,0.25
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,takeout,100,high,1,0.3,1.0,1,14,0.30779636,0.40916693,0.25,0.32898024,0.4145144,0.25
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,takeout,100,high,2,0.6,1.0,1,14,0.30779636,0.24908495,0.25,0.38544643,0.25776908,0.25
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,takeout,100,high,3,0.1,1.0,1,14,0.30779636,0.15163323,0.25,0.17497486,0.08879503,0.25
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,wedding,100,low,0,0.75,1.0,0,15,0.44398928,0.54962945,0.25,0.39260346,0.4664897,0.25
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,wedding,100,low,1,0.0,1.0,0,15,0.1853369,0.2275344,0.25,0.18732114,0.22184545,0.25
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,wedding,100,low,2,0.0,1.0,0,15,0.1853369,0.13851412,0.25,0.20599817,0.21263695,0.25
1d3e8a3c-208f-5272-b1e7-389f4a2efa1f,wedding,100,low,3,0.25,1.0,0,15,0.1853369,0.084322006,0.25,0.21407723,0.09902796,0.25
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,apples,75,high,0,0.0,0.75,1,0,0.13002345,0.19011483,0.3159864,0.124446936,0.19713584,0.34895632
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,apples,75,high,1,0.56,0.75,1,0,0.3936147,0.40916693,0.3159864,0.3836472,0.37920165,0.27240354
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,apples,75,high,2,0.33,0.75,1,0,0.27883554,0.24908495,0.21784379,0.27905303,0.25032914,0.21264467
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,apples,75,high,3,0.11,0.75,1,0,0.19752628,0.15163323,0.15018342,0.2128529,0.17333344,0.16599545
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,basketball,0,low,0,0.44,0.0,0,1,0.6455648,0.54962945,0.439189,0.7116048,0.6263912,0.4727702
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,basketball,0,low,1,0.56,0.0,0,1,0.2694817,0.2275344,0.439189,0.2570338,0.22523564,0.4727702
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,basketball,0,low,2,0.0,0.0,0,1,0.067863524,0.13851412,0.099210754,0.017981151,0.080252655,0.030251931
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,basketball,0,low,3,0.0,0.0,0,1,0.01709006,0.084322006,0.022411248,0.013380292,0.06812047,0.024207542
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,birthday,75,low,0,0.0,0.75,0,2,0.52012193,0.54962945,0.3159864,0.5321389,0.5583765,0.31042632
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,birthday,75,low,1,0.77,0.75,0,2,0.2171174,0.2275344,0.3159864,0.19221018,0.20077915,0.31042632
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,birthday,75,low,2,0.23,0.75,0,2,0.15380535,0.13851412,0.21784379,0.1693958,0.15693714,0.22777742
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,birthday,75,low,3,0.0,0.75,0,2,0.108955264,0.084322006,0.15018342,0.10625514,0.08390719,0.1513699
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,brunch,100,low,0,0.28,1.0,0,3,0.44398928,0.54962945,0.25,0.30867672,0.36972126,0.25
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,brunch,100,low,1,0.19,1.0,0,3,0.1853369,0.2275344,0.25,0.1615959,0.1929991,0.25
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,brunch,100,low,2,0.23,1.0,0,3,0.1853369,0.13851412,0.25,0.24065708,0.2655044,0.25
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,brunch,100,low,3,0.3,1.0,0,3,0.1853369,0.084322006,0.25,0.28907025,0.1717753,0.25
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,cooking,50,high,0,0.0,0.5,1,4,0.19999585,0.19011483,0.3702086,0.16338782,0.15145747,0.414888
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,cooking,50,high,1,0.32,0.5,1,4,0.4561921,0.40916693,0.3702086,0.40174544,0.3777359,0.2861498
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,cooking,50,high,2,0.53,0.5,1,4,0.2289293,0.24908495,0.1759544,0.33448988,0.34588808,0.20031317
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,cooking,50,high,3,0.15,0.5,1,4,0.114882775,0.15163323,0.0836284,0.100376874,0.124918476,0.098649025
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,dip,75,high,0,0.0,0.75,1,5,0.13002345,0.19011483,0.3159864,0.09925561,0.1446035,0.31042632
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,dip,75,high,1,0.57,0.75,1,5,0.3936147,0.40916693,0.3159864,0.4860636,0.4962937,0.31042632
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,dip,75,high,2,0.27,0.75,1,5,0.27883554,0.24908495,0.21784379,0.29757237,0.26904067,0.22777742
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,dip,75,high,3,0.16,0.75,1,5,0.19752628,0.15163323,0.15018342,0.11710847,0.09006219,0.1513699
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,drinks,0,high,0,1.0,0.0,1,6,0.3699196,0.19011483,0.439189,0.2969242,0.16299511,0.40727186
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,drinks,0,high,1,0.0,0.0,1,6,0.47905827,0.40916693,0.439189,0.51344556,0.4548892,0.40727186
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,drinks,0,high,2,0.0,0.0,1,6,0.12064114,0.24908495,0.099210754,0.15381408,0.24474011,0.15123463
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,drinks,0,high,3,0.0,0.0,1,6,0.030381043,0.15163323,0.022411248,0.035816144,0.1373756,0.0342217
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,driving,100,high,0,0.16,1.0,1,7,0.07661096,0.19011483,0.25,0.07763862,0.16953488,0.25
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,driving,100,high,1,0.35,1.0,1,7,0.30779636,0.40916693,0.25,0.35630298,0.43303886,0.25
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,driving,100,high,2,0.29,1.0,1,7,0.30779636,0.24908495,0.25,0.32842758,0.2884806,0.25
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,driving,100,high,3,0.2,1.0,1,7,0.30779636,0.15163323,0.25,0.23763086,0.108945645,0.25
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,fair,50,low,0,0.3,0.5,0,8,0.57735443,0.54962945,0.3702086,0.5406551,0.50677854,0.39903557
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,fair,50,low,1,0.61,0.5,0,8,0.24100827,0.2275344,0.3702086,0.29338622,0.27793825,0.3797519
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,fair,50,low,2,0.09,0.5,0,8,0.120944336,0.13851412,0.1759544,0.1126807,0.14156029,0.13091798
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,fair,50,low,3,0.0,0.5,0,8,0.060693063,0.084322006,0.0836284,0.05327808,0.07372297,0.09029462
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,gala,50,high,0,0.25,0.5,1,9,0.19999585,0.19011483,0.3702086,0.14967787,0.1450326,0.3615898
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,gala,50,high,1,0.38,0.5,1,9,0.4561921,0.40916693,0.3702086,0.49200907,0.4392484,0.3615898
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,gala,50,high,2,0.19,0.5,1,9,0.2289293,0.24908495,0.1759544,0.18510118,0.20094302,0.17200509
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,gala,50,high,3,0.18,0.5,1,9,0.114882775,0.15163323,0.0836284,0.17321189,0.214776,0.10481532
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,hike,100,high,0,0.58,1.0,1,10,0.07661096,0.19011483,0.25,0.07324377,0.18448983,0.25
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,hike,100,high,1,0.26,1.0,1,10,0.30779636,0.40916693,0.25,0.32491577,0.45103177,0.25
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,hike,100,high,2,0.09,1.0,1,10,0.30779636,0.24908495,0.25,0.38068435,0.24714832,0.25
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,hike,100,high,3,0.07,1.0,1,10,0.30779636,0.15163323,0.25,0.22115618,0.11733003,0.25
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,oysters,100,low,0,0.28,1.0,0,11,0.44398928,0.54962945,0.25,0.4542084,0.5377941,0.25
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,oysters,100,low,1,0.37,1.0,0,11,0.1853369,0.2275344,0.25,0.16221562,0.19119295,0.25
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,oysters,100,low,2,0.1,1.0,0,11,0.1853369,0.13851412,0.25,0.24543723,0.20952849,0.25
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,oysters,100,low,3,0.25,1.0,0,11,0.1853369,0.084322006,0.25,0.1381388,0.0614844,0.25
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,social,75,low,0,0.2,0.75,0,12,0.52012193,0.54962945,0.3159864,0.5943288,0.6285082,0.33194402
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,social,75,low,1,0.53,0.75,0,12,0.2171174,0.2275344,0.3159864,0.17272149,0.1794143,0.32142693
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,social,75,low,2,0.27,0.75,0,12,0.15380535,0.13851412,0.21784379,0.14996321,0.12676428,0.1887261
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,social,75,low,3,0.0,0.75,0,12,0.108955264,0.084322006,0.15018342,0.08298653,0.06531311,0.15790287
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,soup,0,high,0,0.33,0.0,1,13,0.3699196,0.19011483,0.439189,0.49516165,0.29658917,0.45820478
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,soup,0,high,1,0.51,0.0,1,13,0.47905827,0.40916693,0.439189,0.40931305,0.34905407,0.45820478
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,soup,0,high,2,0.16,0.0,1,13,0.12064114,0.24908495,0.099210754,0.056448814,0.16023056,0.060128685
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,soup,0,high,3,0.0,0.0,1,13,0.030381043,0.15163323,0.022411248,0.039076403,0.19412616,0.023461739
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,takeout,50,low,0,0.76,0.5,0,14,0.57735443,0.54962945,0.3702086,0.5425878,0.506776,0.40440503
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,takeout,50,low,1,0.24,0.5,0,14,0.24100827,0.2275344,0.3702086,0.28068116,0.26862994,0.36535716
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,takeout,50,low,2,0.0,0.5,0,14,0.120944336,0.13851412,0.1759544,0.13495035,0.16704968,0.13872817
1e2ee641-3b58-5eff-ad2e-96b35f97ca0f,takeout,50,low,3,0.0,0.5,0,14,0.060693063,0.084322006,0.0836284,0.041780718,0.05754445,0.09150963
