subject_id,scenario_label,intimacy,motivation,action,p_action,intimacy_scaled,reward_condition,scenario_idx,pred_access_full,pred_access_only,pred_no_access,pred_access_full_prior,pred_access_only_prior,pred_no_access_prior
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,apples,75,low,2,0.03,0.75,0,0,0.13587543,0.20164369,0.17578678,0.1453129,0.21583776,0.20036851
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,apples,75,low,3,0.0,0.75,0,0,0.124390714,0.18468517,0.17578678,0.11129925,0.16544554,0.12160065
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,basketball,100,high,0,0.06,1.0,1,1,0.124297954,0.25,0.11030072,0.14119266,0.27741253,0.15739875
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,basketball,100,high,1,0.61,1.0,1,1,0.29190055,0.25,0.2965663,0.32478687,0.2731896,0.38528404
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,basketball,100,high,2,0.27,1.0,1,1,0.29190072,0.25,0.2965665,0.27934918,0.23505716,0.2569393
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,basketball,100,high,3,0.06,1.0,1,1,0.29190072,0.25,0.2965665,0.2546713,0.21434072,0.20037791
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,birthday,100,low,0,0.4,1.0,0,2,0.43908426,0.25,0.4726397,0.42064318,0.237149,0.40889618
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,birthday,100,low,1,0.34,1.0,0,2,0.18697187,0.25,0.17578675,0.21132013,0.278191,0.24643004
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,birthday,100,low,2,0.23,1.0,0,2,0.18697193,0.25,0.1757868,0.19866168,0.26156646,0.20872577
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,birthday,100,low,3,0.03,1.0,0,2,0.18697195,0.25,0.17578681,0.16937496,0.22309352,0.13594806
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,brunch,100,low,0,0.5,1.0,0,3,0.43908417,0.25,0.4726396,0.45724303,0.26501662,0.5095412
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,brunch,100,low,1,0.0,1.0,0,3,0.18697192,0.25,0.17578676,0.1628684,0.2206093,0.12184306
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,brunch,100,low,2,0.34,1.0,0,3,0.18697195,0.25,0.17578682,0.19261922,0.2608001,0.19128259
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,brunch,100,low,3,0.16,1.0,0,3,0.18697202,0.25,0.17578688,0.18726936,0.253574,0.17733315
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,cooking,50,low,0,0.61,0.5,0,4,0.6502103,0.4407776,0.47263965,0.5418589,0.33567286,0.23792975
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,cooking,50,low,1,0.34,0.5,0,4,0.16662996,0.26597574,0.17578676,0.2276488,0.32968485,0.3096144
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,cooking,50,low,2,0.05,0.5,0,4,0.10954097,0.17523348,0.17578675,0.12908448,0.18731627,0.18925425
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,cooking,50,low,3,0.0,0.5,0,4,0.07361876,0.11801314,0.17578678,0.10140782,0.14732598,0.2632016
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,dip,0,high,0,0.1,0.0,1,5,0.24161337,0.42745593,0.11030074,0.21390715,0.3883481,0.10302538
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,dip,0,high,1,0.52,0.0,1,5,0.56740355,0.42745593,0.29656646,0.58638436,0.4555573,0.40410206
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,dip,0,high,2,0.37,0.0,1,5,0.15086833,0.11444642,0.29656643,0.16383205,0.12792319,0.3422735
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,dip,0,high,3,0.01,0.0,1,5,0.04011473,0.03064171,0.29656637,0.03587648,0.028171487,0.15059902
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,drinks,50,low,0,0.87,0.5,0,6,0.6132095,0.40225807,0.47263944,0.62948686,0.42048344,0.5696002
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,drinks,50,low,1,0.07,0.5,0,6,0.20938972,0.32294106,0.1757868,0.21447252,0.3349504,0.20815894
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,drinks,50,low,2,0.06,0.5,0,6,0.107971326,0.16710085,0.17578687,0.099996276,0.15661061,0.13672125
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,drinks,50,low,3,0.0,0.5,0,6,0.06942949,0.10769998,0.17578687,0.056044348,0.08795552,0.08551963
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,driving,0,low,0,0.57,0.0,0,7,0.6372875,0.42745593,0.4726396,0.6270544,0.4181872,0.52016795
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,driving,0,low,1,0.43,0.0,0,7,0.2713713,0.42745593,0.17578675,0.28180426,0.43896154,0.23235552
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,driving,0,low,2,0.0,0.0,0,7,0.072155595,0.11444642,0.17578676,0.07463498,0.1168606,0.17045486
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,driving,0,low,3,0.0,0.0,0,7,0.019185632,0.03064171,0.17578682,0.016506372,0.025990589,0.077021636
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,fair,75,high,0,0.14,0.75,1,8,0.18114077,0.34138972,0.11030073,0.19030842,0.35405374,0.14239028
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,fair,75,high,1,0.86,0.75,1,8,0.35455546,0.28481355,0.29656634,0.3747802,0.29868916,0.35947737
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,fair,75,high,2,0.0,0.75,1,8,0.24495232,0.19714992,0.29656652,0.26936516,0.21496506,0.36774465
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,fair,75,high,3,0.0,0.75,1,8,0.21935135,0.17664683,0.2965665,0.1655462,0.13229205,0.13038775
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,gala,0,low,0,0.9,0.0,0,9,0.8222774,0.66138196,0.4726396,0.8209658,0.66103154,0.53335536
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,gala,0,low,1,0.1,0.0,0,9,0.09310071,0.17707743,0.1757868,0.08936885,0.16898125,0.13748075
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,gala,0,low,2,0.0,0.0,0,9,0.059867125,0.11413008,0.17578681,0.059593216,0.11286463,0.1371941
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,gala,0,low,3,0.0,0.0,0,9,0.024754781,0.047410443,0.17578682,0.030072136,0.057122633,0.19196984
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,hike,0,high,0,0.26,0.0,1,10,0.48812774,0.68934953,0.11030073,0.4631954,0.66695863,0.14021084
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,hike,0,high,1,0.5,0.0,1,10,0.30479687,0.18456542,0.29656637,0.33244383,0.2059097,0.39115533
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,hike,0,high,2,0.15,0.0,1,10,0.12603214,0.07666979,0.29656646,0.123440735,0.07674086,0.23993626
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,hike,0,high,3,0.09,0.0,1,10,0.0810432,0.049415264,0.29656643,0.080920056,0.050390802,0.22869755
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,oysters,100,high,0,1.0,1.0,1,11,0.12429796,0.25,0.11030073,0.14249305,0.27955368,0.16155636
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,oysters,100,high,1,0.0,1.0,1,11,0.29190063,0.25,0.29656637,0.2878237,0.24181776,0.27883115
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,oysters,100,high,2,0.0,1.0,1,11,0.29190072,0.25,0.29656646,0.31866547,0.2676628,0.36659402
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,oysters,100,high,3,0.0,1.0,1,11,0.2919007,0.25,0.29656643,0.2510178,0.21096574,0.1930185
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,social,75,low,0,0.7,0.75,0,12,0.5647954,0.3553337,0.47263965,0.5861924,0.3769953,0.5489086
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,social,75,low,1,0.07,0.75,0,12,0.17270151,0.2556019,0.17578675,0.16294076,0.24516505,0.1523158
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,social,75,low,2,0.09,0.75,0,12,0.13848859,0.20520246,0.17578681,0.14375027,0.21642597,0.1873037
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,social,75,low,3,0.14,0.75,0,12,0.12401456,0.18386191,0.17578676,0.107116595,0.16141367,0.11147185
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,soup,50,high,0,0.69,0.5,1,13,0.2653323,0.45776355,0.110300735,0.2874276,0.48419243,0.17153488
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,soup,50,high,1,0.24,0.5,1,13,0.34330392,0.2529945,0.29656637,0.3080932,0.22279787,0.2339293
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,soup,50,high,2,0.07,0.5,1,13,0.22568484,0.16668105,0.2965664,0.24935427,0.1805237,0.3721486
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,soup,50,high,3,0.0,0.5,1,13,0.16567893,0.12256094,0.29656655,0.15512495,0.11248604,0.22238718
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,takeout,75,high,0,0.09,0.75,1,14,0.17648591,0.33434424,0.11030073,0.1926724,0.35758442,0.15645264
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,takeout,75,high,1,0.91,0.75,1,14,0.37114188,0.29957327,0.29656643,0.4109574,0.32663092,0.41021633
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,takeout,75,high,2,0.0,0.75,1,14,0.2386577,0.19308122,0.29656655,0.25782073,0.20528255,0.3474524
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,takeout,75,high,3,0.0,0.75,1,14,0.21371448,0.17300126,0.2965663,0.1385495,0.110502094,0.08587866
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,wedding,50,high,0,0.1,0.5,1,15,0.24713881,0.4342902,0.11030071,0.24979018,0.4367341,0.14117938
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,wedding,50,high,1,0.55,0.5,1,15,0.2992713,0.22471675,0.2965664,0.296104,0.222208,0.29706538
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,wedding,50,high,2,0.31,0.5,1,15,0.29927132,0.22471675,0.29656643,0.30493286,0.22881696,0.32148007
276cc28c-e6fa-5b77-9af4-bdc59b3a91da,wedding,50,high,3,0.04,0.5,1,15,0.15431856,0.11627622,0.29656646,0.14917292,0.11224095,0.24027517
284f6b5e-60c4-545f-8753-a73ee2962eb4,apples,100,high,0,0.05,1.0,1,0,0.12429795,0.25,0.11030071,0.13249509,0.26292643,0.13403691
284f6b5e-60c4-545f-8753-a73ee2962eb4,apples,100,high,1,0.65,1.0,1,0,0.2919007,0.25,0.29656643,0.29707718,0.25239608,0.30628002
284f6b5e-60c4-545f-8753-a73ee2962eb4,apples,100,high,2,0.15,1.0,1,0,0.29190066,0.25,0.2965664,0.31163087,0.26472983,0.34830314
284f6b5e-60c4-545f-8753-a73ee2962eb4,apples,100,high,3,0.15,1.0,1,0,0.29190066,0.25,0.2965664,0.25879684,0.21994765,0.21137995
284f6b5e-60c4-545f-8753-a73ee2962eb4,basketball,50,high,0,0.1,0.5,1,1,0.21752204,0.39440307,0.11030072,0.22602095,0.40509045,0.15739875
284f6b5e-60c4-545f-8753-a73ee2962eb4,basketball,50,high,1,0.5,0.5,1,1,0.5108274,0.39440307,0.2965663,0.5199182,0.39892396,0.38528404
284f6b5e-60c4-545f-8753-a73ee2962eb4,basketball,50,high,2,0.3,0.5,1,1,0.13582523,0.1055969,0.2965665,0.13290069,0.10251011,0.2569393
284f6b5e-60c4-545f-8753-a73ee2962eb4,basketball,50,high,3,0.1,0.5,1,1,0.13582523,0.1055969,0.2965665,0.12116017,0.09347552,0.20037791
284f6b5e-60c4-545f-8753-a73ee2962eb4,birthday,100,high,0,0.0,1.0,1,2,0.12429796,0.25,0.11030073,0.117431894,0.237149,0.096076034
284f6b5e-60c4-545f-8753-a73ee2962eb4,birthday,100,high,1,0.35,1.0,1,2,0.2919006,0.25,0.29656634,0.32191637,0.278191,0.3768441
284f6b5e-60c4-545f-8753-a73ee2962eb4,birthday,100,high,2,0.36,1.0,1,2,0.2919007,0.25,0.29656643,0.302633,0.26156646,0.31918624
284f6b5e-60c4-545f-8753-a73ee2962eb4,birthday,100,high,3,0.29,1.0,1,2,0.29190072,0.25,0.29656646,0.2580188,0.22309352,0.20789362
284f6b5e-60c4-545f-8753-a73ee2962eb4,brunch,75,high,0,0.05,0.75,1,3,0.16043083,0.30943537,0.11030069,0.1697353,0.32292503,0.13765493
284f6b5e-60c4-545f-8753-a73ee2962eb4,brunch,75,high,1,0.4,0.75,1,3,0.3318384,0.27272537,0.29656637,0.2936918,0.23941754,0.21422952
284f6b5e-60c4-545f-8753-a73ee2962eb4,brunch,75,high,2,0.15,0.75,1,3,0.2955211,0.2430246,0.29656643,0.3123532,0.25463435,0.336321
284f6b5e-60c4-545f-8753-a73ee2962eb4,brunch,75,high,3,0.4,0.75,1,3,0.21220967,0.1748147,0.29656652,0.22421971,0.18302307,0.31179452
284f6b5e-60c4-545f-8753-a73ee2962eb4,cooking,50,high,0,0.11,0.5,1,4,0.25208914,0.4407776,0.11030072,0.1781378,0.33567286,0.045776013
284f6b5e-60c4-545f-8753-a73ee2962eb4,cooking,50,high,1,0.73,0.5,1,4,0.35628363,0.26597574,0.29656643,0.4083806,0.32968485,0.38768277
284f6b5e-60c4-545f-8753-a73ee2962eb4,cooking,50,high,2,0.11,0.5,1,4,0.23421754,0.17523348,0.2965664,0.23156549,0.18731627,0.23697415
284f6b5e-60c4-545f-8753-a73ee2962eb4,cooking,50,high,3,0.05,0.5,1,4,0.15740962,0.11801314,0.29656646,0.18191616,0.14732598,0.32956707
284f6b5e-60c4-545f-8753-a73ee2962eb4,dip,0,low,0,0.36,0.0,0,5,0.6372875,0.42745593,0.4726397,0.5975606,0.3883481,0.42776465
284f6b5e-60c4-545f-8753-a73ee2962eb4,dip,0,low,1,0.39,0.0,0,5,0.2713713,0.42745593,0.1757868,0.3001989,0.4555573,0.25780162
284f6b5e-60c4-545f-8753-a73ee2962eb4,dip,0,low,2,0.15,0.0,0,5,0.07215558,0.11444642,0.17578678,0.08387364,0.12792319,0.21835738
284f6b5e-60c4-545f-8753-a73ee2962eb4,dip,0,low,3,0.1,0.0,0,5,0.01918562,0.03064171,0.17578675,0.018366925,0.028171487,0.09607641
284f6b5e-60c4-545f-8753-a73ee2962eb4,drinks,100,low,0,0.13,1.0,0,6,0.43908402,0.25,0.47263944,0.4823128,0.28503573,0.5696002
284f6b5e-60c4-545f-8753-a73ee2962eb4,drinks,100,low,1,0.13,1.0,0,6,0.18697195,0.25,0.1757868,0.20115918,0.27771735,0.20815894
284f6b5e-60c4-545f-8753-a73ee2962eb4,drinks,100,low,2,0.13,1.0,0,6,0.18697202,0.25,0.17578687,0.1720404,0.23760746,0.13672125
284f6b5e-60c4-545f-8753-a73ee2962eb4,drinks,100,low,3,0.61,1.0,0,6,0.18697204,0.25,0.17578687,0.14448762,0.19963941,0.08551963
284f6b5e-60c4-545f-8753-a73ee2962eb4,driving,0,high,0,0.5,0.0,1,7,0.24161336,0.42745593,0.11030071,0.23554824,0.4181872,0.14278372
284f6b5e-60c4-545f-8753-a73ee2962eb4,driving,0,high,1,0.5,0.0,1,7,0.56740355,0.42745593,0.2965664,0.5776332,0.43896154,0.4151014
284f6b5e-60c4-545f-8753-a73ee2962eb4,driving,0,high,2,0.0,0.0,1,7,0.15086833,0.11444642,0.29656643,0.15298437,0.1168606,0.30451632
284f6b5e-60c4-545f-8753-a73ee2962eb4,driving,0,high,3,0.0,0.0,1,7,0.040114764,0.03064171,0.2965665,0.03383423,0.025990589,0.13759856
284f6b5e-60c4-545f-8753-a73ee2962eb4,fair,75,high,0,0.1,0.75,1,8,0.18114077,0.34138972,0.11030073,0.19030842,0.35405374,0.14239028
284f6b5e-60c4-545f-8753-a73ee2962eb4,fair,75,high,1,0.66,0.75,1,8,0.35455546,0.28481355,0.29656634,0.3747802,0.29868916,0.35947737
284f6b5e-60c4-545f-8753-a73ee2962eb4,fair,75,high,2,0.12,0.75,1,8,0.24495232,0.19714992,0.29656652,0.26936516,0.21496506,0.36774465
284f6b5e-60c4-545f-8753-a73ee2962eb4,fair,75,high,3,0.12,0.75,1,8,0.21935135,0.17664683,0.2965665,0.1655462,0.13229205,0.13038775
284f6b5e-60c4-545f-8753-a73ee2962eb4,gala,75,low,0,0.65,0.75,0,9,0.5558115,0.34706742,0.4726396,0.57445586,0.36577442,0.53335536
284f6b5e-60c4-545f-8753-a73ee2962eb4,gala,75,low,1,0.15,0.75,0,9,0.16995451,0.24965572,0.1757868,0.15535864,0.23144841,0.13748075
284f6b5e-60c4-545f-8753-a73ee2962eb4,gala,75,low,2,0.1,0.75,0,9,0.1521919,0.22369216,0.17578681,0.14030887,0.20911337,0.1371941
284f6b5e-60c4-545f-8753-a73ee2962eb4,gala,75,low,3,0.1,0.75,0,9,0.122041985,0.17958467,0.17578682,0.12987663,0.1936638,0.19196984
284f6b5e-60c4-545f-8753-a73ee2962eb4,hike,100,low,0,0.52,1.0,0,10,0.43908426,0.25,0.4726397,0.45997295,0.2671592,0.5148793
284f6b5e-60c4-545f-8753-a73ee2962eb4,hike,100,low,1,0.16,1.0,0,10,0.18697189,0.25,0.17578675,0.2035697,0.27617273,0.22070238
284f6b5e-60c4-545f-8753-a73ee2962eb4,hike,100,low,2,0.16,1.0,0,10,0.18697195,0.25,0.17578681,0.1697297,0.23036635,0.13537973
284f6b5e-60c4-545f-8753-a73ee2962eb4,hike,100,low,3,0.16,1.0,0,10,0.18697193,0.25,0.1757868,0.16672768,0.22630177,0.12903848
284f6b5e-60c4-545f-8753-a73ee2962eb4,oysters,0,low,0,0.75,0.0,0,11,0.7579182,0.5698559,0.47263965,0.7569755,0.57030654,0.55635494
284f6b5e-60c4-545f-8753-a73ee2962eb4,oysters,0,low,1,0.25,0.0,0,11,0.085813746,0.15257238,0.17578675,0.08327755,0.1473325,0.14753772
284f6b5e-60c4-545f-8753-a73ee2962eb4,oysters,0,low,2,0.0,0.0,0,11,0.13345091,0.23672217,0.17578681,0.13816203,0.24397351,0.19397563
284f6b5e-60c4-545f-8753-a73ee2962eb4,oysters,0,low,3,0.0,0.0,0,11,0.022817226,0.0408495,0.17578678,0.021584857,0.03838748,0.10213174
284f6b5e-60c4-545f-8753-a73ee2962eb4,social,75,low,0,0.62,0.75,0,12,0.5647954,0.3553337,0.47263965,0.5861924,0.3769953,0.5489086
284f6b5e-60c4-545f-8753-a73ee2962eb4,social,75,low,1,0.2,0.75,0,12,0.17270151,0.2556019,0.17578675,0.16294076,0.24516505,0.1523158
284f6b5e-60c4-545f-8753-a73ee2962eb4,social,75,low,2,0.13,0.75,0,12,0.13848859,0.20520246,0.17578681,0.14375027,0.21642597,0.1873037
284f6b5e-60c4-545f-8753-a73ee2962eb4,social,75,low,3,0.05,0.75,0,12,0.12401456,0.18386191,0.17578676,0.107116595,0.16141367,0.11147185
284f6b5e-60c4-545f-8753-a73ee2962eb4,soup,50,low,0,0.68,0.5,0,13,0.6657511,0.45776355,0.4726397,0.6876023,0.48419243,0.57402366
284f6b5e-60c4-545f-8753-a73ee2962eb4,soup,50,low,1,0.16,0.5,0,13,0.1561917,0.2529945,0.17578672,0.13507064,0.22279787,0.12028069
284f6b5e-60c4-545f-8753-a73ee2962eb4,soup,50,low,2,0.08,0.5,0,13,0.102678984,0.16668105,0.17578675,0.10931901,0.1805237,0.19134967
284f6b5e-60c4-545f-8753-a73ee2962eb4,soup,50,low,3,0.08,0.5,0,13,0.07537833,0.12256094,0.17578684,0.068008065,0.11248604,0.114346005
284f6b5e-60c4-545f-8753-a73ee2962eb4,takeout,0,high,0,0.25,0.0,1,14,0.34079373,0.547218,0.11030073,0.3350102,0.5398283,0.15645264
284f6b5e-60c4-545f-8753-a73ee2962eb4,takeout,0,high,1,0.43,0.0,1,14,0.5146335,0.3526934,0.29656643,0.52758956,0.364524,0.41021633
284f6b5e-60c4-545f-8753-a73ee2962eb4,takeout,0,high,2,0.19,0.0,1,14,0.08799126,0.060861856,0.29656655,0.0983695,0.06842081,0.3474524
284f6b5e-60c4-545f-8753-a73ee2962eb4,takeout,0,high,3,0.13,0.0,1,14,0.05658151,0.039226726,0.2965663,0.039030887,0.027226916,0.08587866
284f6b5e-60c4-545f-8753-a73ee2962eb4,wedding,50,low,0,0.56,0.5,0,15,0.64417565,0.4342902,0.47263965,0.64499533,0.4367341,0.51688015
284f6b5e-60c4-545f-8753-a73ee2962eb4,wedding,50,low,1,0.22,0.5,0,15,0.14144443,0.22471675,0.17578676,0.14011855,0.222208,0.16711082
284f6b5e-60c4-545f-8753-a73ee2962eb4,wedding,50,low,2,0.11,0.5,0,15,0.14144443,0.22471675,0.17578678,0.14429641,0.22881696,0.18084502
284f6b5e-60c4-545f-8753-a73ee2962eb4,wedding,50,low,3,0.11,0.5,0,15,0.0729355,0.11627622,0.17578681,0.07058968,0.11224095,0.13516411
286c8e36-7466-518d-a670-7f4fdbb008de,apples,0,low,0,0.58,0.0,0,0,0.8430366,0.6938233,0.47263965,0.82894564,0.67328304,0.50183696
286c8e36-7466-518d-a670-7f4fdbb008de,apples,0,low,1,0.22,0.0,0,0,0.09545113,0.18576322,0.17578678,0.10122991,0.19302489,0.17619386
286c8e36-7466-518d-a670-7f4fdbb008de,apples,0,low,2,0.12,0.0,0,0,0.03613256,0.07067746,0.17578678,0.043615934,0.08345574,0.20036851
286c8e36-7466-518d-a670-7f4fdbb008de,apples,0,low,3,0.08,0.0,0,0,0.025379729,0.049735963,0.17578678,0.026208475,0.05023626,0.12160065
286c8e36-7466-518d-a670-7f4fdbb008de,basketball,50,high,0,0.28,0.5,1,1,0.21752204,0.39440307,0.11030072,0.22602095,0.40509045,0.15739875
286c8e36-7466-518d-a670-7f4fdbb008de,basketball,50,high,1,0.6,0.5,1,1,0.5108274,0.39440307,0.2965663,0.5199182,0.39892396,0.38528404
286c8e36-7466-518d-a670-7f4fdbb008de,basketball,50,high,2,0.08,0.5,1,1,0.13582523,0.1055969,0.2965665,0.13290069,0.10251011,0.2569393
286c8e36-7466-518d-a670-7f4fdbb008de,basketball,50,high,3,0.04,0.5,1,1,0.13582523,0.1055969,0.2965665,0.12116017,0.09347552,0.20037791
286c8e36-7466-518d-a670-7f4fdbb008de,birthday,100,high,0,0.07,1.0,1,2,0.12429796,0.25,0.11030073,0.117431894,0.237149,0.096076034
286c8e36-7466-518d-a670-7f4fdbb008de,birthday,100,high,1,0.23,1.0,1,2,0.2919006,0.25,0.29656634,0.32191637,0.278191,0.3768441
286c8e36-7466-518d-a670-7f4fdbb008de,birthday,100,high,2,0.24,1.0,1,2,0.2919007,0.25,0.29656643,0.302633,0.26156646,0.31918624
286c8e36-7466-518d-a670-7f4fdbb008de,birthday,100,high,3,0.46,1.0,1,2,0.29190072,0.25,0.29656646,0.2580188,0.22309352,0.20789362
286c8e36-7466-518d-a670-7f4fdbb008de,brunch,0,high,0,0.07,0.0,1,3,0.28259206,0.47944126,0.11030069,0.29089195,0.48846054,0.13765493
286c8e36-7466-518d-a670-7f4fdbb008de,brunch,0,high,1,0.51,0.0,1,3,0.39939424,0.2893063,0.29656637,0.3551005,0.25585526,0.21422952
286c8e36-7466-518d-a670-7f4fdbb008de,brunch,0,high,2,0.4,0.0,1,3,0.25121695,0.18241337,0.29656643,0.27464983,0.1981467,0.336321
286c8e36-7466-518d-a670-7f4fdbb008de,brunch,0,high,3,0.02,0.0,1,3,0.06679671,0.04883908,0.29656652,0.079357795,0.057537522,0.31179452
286c8e36-7466-518d-a670-7f4fdbb008de,cooking,100,low,0,0.75,1.0,0,4,0.43908426,0.25,0.47263965,0.35018387,0.18759046,0.23792975
286c8e36-7466-518d-a670-7f4fdbb008de,cooking,100,low,1,0.15,1.0,0,4,0.18697193,0.25,0.17578676,0.23424768,0.29280564,0.3096144
286c8e36-7466-518d-a670-7f4fdbb008de,cooking,100,low,2,0.05,1.0,0,4,0.18697192,0.25,0.17578675,0.19505346,0.2439231,0.18925425
286c8e36-7466-518d-a670-7f4fdbb008de,cooking,100,low,3,0.05,1.0,0,4,0.18697195,0.25,0.17578678,0.220515,0.27568084,0.2632016
286c8e36-7466-518d-a670-7f4fdbb008de,dip,0,low,0,0.01,0.0,0,5,0.6372875,0.42745593,0.4726397,0.5975606,0.3883481,0.42776465
286c8e36-7466-518d-a670-7f4fdbb008de,dip,0,low,1,0.9,0.0,0,5,0.2713713,0.42745593,0.1757868,0.3001989,0.4555573,0.25780162
286c8e36-7466-518d-a670-7f4fdbb008de,dip,0,low,2,0.08,0.0,0,5,0.07215558,0.11444642,0.17578678,0.08387364,0.12792319,0.21835738
286c8e36-7466-518d-a670-7f4fdbb008de,dip,0,low,3,0.01,0.0,0,5,0.01918562,0.03064171,0.17578675,0.018366925,0.028171487,0.09607641
286c8e36-7466-518d-a670-7f4fdbb008de,drinks,75,low,0,0.54,0.75,0,6,0.53341514,0.3270156,0.47263944,0.56232977,0.35449004,0.5696002
286c8e36-7466-518d-a670-7f4fdbb008de,drinks,75,low,1,0.33,0.75,0,6,0.20340095,0.29300684,0.1757868,0.21197715,0.3122998,0.20815894
286c8e36-7466-518d-a670-7f4fdbb008de,drinks,75,low,2,0.08,0.75,0,6,0.14605942,0.21076837,0.17578687,0.1338568,0.19752431,0.13672125
286c8e36-7466-518d-a670-7f4fdbb008de,drinks,75,low,3,0.05,0.75,0,6,0.117124386,0.16920918,0.17578687,0.09183633,0.13568588,0.08551963
286c8e36-7466-518d-a670-7f4fdbb008de,driving,50,low,0,0.49,0.5,0,7,0.5686277,0.3590441,0.4726396,0.5693742,0.36112496,0.52016795
286c8e36-7466-518d-a670-7f4fdbb008de,driving,50,low,1,0.39,0.5,0,7,0.24213444,0.3590441,0.17578675,0.25588223,0.3790646,0.23235552
286c8e36-7466-518d-a670-7f4fdbb008de,driving,50,low,2,0.08,0.5,0,7,0.124856055,0.18578182,0.17578676,0.1243121,0.18465933,0.17045486
286c8e36-7466-518d-a670-7f4fdbb008de,driving,50,low,3,0.04,0.5,0,7,0.06438175,0.09612994,0.17578682,0.050431382,0.075151145,0.077021636
286c8e36-7466-518d-a670-7f4fdbb008de,fair,75,high,0,0.09,0.75,1,8,0.18114077,0.34138972,0.11030073,0.19030842,0.35405374,0.14239028
286c8e36-7466-518d-a670-7f4fdbb008de,fair,75,high,1,0.45,0.75,1,8,0.35455546,0.28481355,0.29656634,0.3747802,0.29868916,0.35947737
286c8e36-7466-518d-a670-7f4fdbb008de,fair,75,high,2,0.39,0.75,1,8,0.24495232,0.19714992,0.29656652,0.26936516,0.21496506,0.36774465
286c8e36-7466-518d-a670-7f4fdbb008de,fair,75,high,3,0.07,0.75,1,8,0.21935135,0.17664683,0.2965665,0.1655462,0.13229205,0.13038775
286c8e36-7466-518d-a670-7f4fdbb008de,gala,100,low,0,0.51,1.0,0,9,0.43908417,0.25,0.4726396,0.46576583,0.27173334,0.53335536
286c8e36-7466-518d-a670-7f4fdbb008de,gala,100,low,1,0.23,1.0,0,9,0.18697193,0.25,0.1757868,0.17060255,0.23259051,0.13748075
286c8e36-7466-518d-a670-7f4fdbb008de,gala,100,low,2,0.14,1.0,0,9,0.18697193,0.25,0.17578681,0.17047016,0.23241043,0.1371941
