subject_id,scenario_label,intimacy,motivation,action,p_action,intimacy_scaled,reward_condition,scenario_idx,pred_access_full_gamma,pred_access_full_typed_gamma,pred_access_full_gamma_alpha,pred_access_full_gamma_vpow
df3fecb8-9f26-5077-b1c8-554912d103c9,sauna,75,low,0,0.19,0.75,0,12,0.3949094,0.39667472,0.3968425,0.40864563
df3fecb8-9f26-5077-b1c8-554912d103c9,sauna,75,low,1,0.37,0.75,0,12,0.23460287,0.23473355,0.23376465,0.2318564
df3fecb8-9f26-5077-b1c8-554912d103c9,sauna,75,low,2,0.29,0.75,0,12,0.20237704,0.20199265,0.20156842,0.20903951
df3fecb8-9f26-5077-b1c8-554912d103c9,sauna,75,low,3,0.28,0.75,0,12,0.16811064,0.16659907,0.16782443,0.15045847
df3fecb8-9f26-5077-b1c8-554912d103c9,sleeping-bag,100,low,0,0.37,1.0,0,13,0.3154583,0.31614473,0.31655836,0.31528595
df3fecb8-9f26-5077-b1c8-554912d103c9,sleeping-bag,100,low,1,0.35,1.0,0,13,0.27067557,0.2707658,0.2709091,0.26031712
df3fecb8-9f26-5077-b1c8-554912d103c9,sleeping-bag,100,low,2,0.34,1.0,0,13,0.24882434,0.2487317,0.2486951,0.23969772
df3fecb8-9f26-5077-b1c8-554912d103c9,sleeping-bag,100,low,3,0.09,1.0,0,13,0.16504176,0.16435772,0.16383746,0.18469924
df3fecb8-9f26-5077-b1c8-554912d103c9,sunscreen,100,low,0,0.2,1.0,0,14,0.20054272,0.20075332,0.19990383,0.21080059
df3fecb8-9f26-5077-b1c8-554912d103c9,sunscreen,100,low,1,0.46,1.0,0,14,0.28162032,0.28196585,0.2821502,0.2690987
df3fecb8-9f26-5077-b1c8-554912d103c9,sunscreen,100,low,2,0.3,1.0,0,14,0.2691125,0.26906398,0.2693657,0.26688272
df3fecb8-9f26-5077-b1c8-554912d103c9,sunscreen,100,low,3,0.34,1.0,0,14,0.24872448,0.24821685,0.2485803,0.25321802
df3fecb8-9f26-5077-b1c8-554912d103c9,towel,0,high,0,0.16,0.0,1,15,0.41775116,0.4266119,0.4156673,0.43505102
df3fecb8-9f26-5077-b1c8-554912d103c9,towel,0,high,1,0.47,0.0,1,15,0.38668582,0.3869517,0.38798076,0.37521976
df3fecb8-9f26-5077-b1c8-554912d103c9,towel,0,high,2,0.52,0.0,1,15,0.1273305,0.1225196,0.12776977,0.11883169
df3fecb8-9f26-5077-b1c8-554912d103c9,towel,0,high,3,0.35,0.0,1,15,0.06823251,0.063916735,0.06858222,0.0708975
e7625797-0ff1-538c-ba19-4e74b90e962a,bed,0,low,0,0.63,0.0,0,0,0.5839662,0.59730697,0.583587,0.58603805
e7625797-0ff1-538c-ba19-4e74b90e962a,bed,0,low,1,0.27,0.0,0,0,0.20742352,0.20367499,0.20724803,0.20505466
e7625797-0ff1-538c-ba19-4e74b90e962a,bed,0,low,2,0.07,0.0,0,0,0.13821883,0.133116,0.13850865,0.1376429
e7625797-0ff1-538c-ba19-4e74b90e962a,bed,0,low,3,0.03,0.0,0,0,0.07039145,0.06590201,0.07065637,0.07126434
e7625797-0ff1-538c-ba19-4e74b90e962a,blanket,100,high,0,0.02,1.0,1,1,0.176551,0.17659476,0.17560706,0.18027712
e7625797-0ff1-538c-ba19-4e74b90e962a,blanket,100,high,1,0.11,1.0,1,1,0.2568252,0.2568758,0.25687397,0.23690228
e7625797-0ff1-538c-ba19-4e74b90e962a,blanket,100,high,2,0.34,1.0,1,1,0.27982113,0.2798303,0.28022188,0.2770717
e7625797-0ff1-538c-ba19-4e74b90e962a,blanket,100,high,3,0.53,1.0,1,1,0.28680268,0.28669912,0.2872971,0.30574885
e7625797-0ff1-538c-ba19-4e74b90e962a,breakup,0,high,0,0.02,0.0,1,2,0.39692172,0.37929386,0.3953977,0.39355767
e7625797-0ff1-538c-ba19-4e74b90e962a,breakup,0,high,1,0.26,0.0,1,2,0.31511718,0.3113025,0.31492156,0.33312523
e7625797-0ff1-538c-ba19-4e74b90e962a,breakup,0,high,2,0.65,0.0,1,2,0.20709796,0.21832052,0.20837322,0.19242826
e7625797-0ff1-538c-ba19-4e74b90e962a,breakup,0,high,3,0.07,0.0,1,2,0.08086308,0.091083154,0.08130755,0.08088883
e7625797-0ff1-538c-ba19-4e74b90e962a,chapstick,75,low,0,0.14,0.75,0,3,0.20568444,0.20686784,0.20425162,0.21914543
e7625797-0ff1-538c-ba19-4e74b90e962a,chapstick,75,low,1,0.14,0.75,0,3,0.25203893,0.25215885,0.2516028,0.24203728
e7625797-0ff1-538c-ba19-4e74b90e962a,chapstick,75,low,2,0.37,0.75,0,3,0.25955108,0.25905678,0.2600223,0.24828233
e7625797-0ff1-538c-ba19-4e74b90e962a,chapstick,75,low,3,0.35,0.75,0,3,0.28272554,0.28191656,0.28412324,0.29053497
e7625797-0ff1-538c-ba19-4e74b90e962a,gossip,50,low,0,0.36,0.5,0,4,0.39887324,0.39507583,0.3990127,0.40348014
e7625797-0ff1-538c-ba19-4e74b90e962a,gossip,50,low,1,0.56,0.5,0,4,0.3055553,0.30479467,0.30562443,0.28605562
e7625797-0ff1-538c-ba19-4e74b90e962a,gossip,50,low,2,0.04,0.5,0,4,0.17819536,0.18024902,0.17813438,0.1947001
e7625797-0ff1-538c-ba19-4e74b90e962a,gossip,50,low,3,0.04,0.5,0,4,0.117376134,0.119880505,0.11722844,0.11576415
e7625797-0ff1-538c-ba19-4e74b90e962a,hairbrush,75,high,0,0.09,0.75,1,5,0.20939086,0.21051022,0.20830455,0.22634174
e7625797-0ff1-538c-ba19-4e74b90e962a,hairbrush,75,high,1,0.19,0.75,1,5,0.25033006,0.25033736,0.24962589,0.2558845
e7625797-0ff1-538c-ba19-4e74b90e962a,hairbrush,75,high,2,0.53,0.75,1,5,0.27070823,0.2705728,0.27102947,0.26688907
e7625797-0ff1-538c-ba19-4e74b90e962a,hairbrush,75,high,3,0.19,0.75,1,5,0.2695708,0.26857957,0.27104005,0.2508847
e7625797-0ff1-538c-ba19-4e74b90e962a,harmonica,100,low,0,0.01,1.0,0,6,0.23570418,0.23607264,0.23556162,0.24797374
e7625797-0ff1-538c-ba19-4e74b90e962a,harmonica,100,low,1,0.17,1.0,0,6,0.23757489,0.23691371,0.23726432,0.24101813
e7625797-0ff1-538c-ba19-4e74b90e962a,harmonica,100,low,2,0.26,1.0,0,6,0.25436953,0.254221,0.25440025,0.24815778
e7625797-0ff1-538c-ba19-4e74b90e962a,harmonica,100,low,3,0.56,1.0,0,6,0.27235138,0.2727926,0.2727738,0.2628503
e7625797-0ff1-538c-ba19-4e74b90e962a,hat,75,high,0,0.13,0.75,1,7,0.1863332,0.18708767,0.1850922,0.18495668
e7625797-0ff1-538c-ba19-4e74b90e962a,hat,75,high,1,0.13,0.75,1,7,0.29602545,0.29648525,0.29642054,0.30789787
e7625797-0ff1-538c-ba19-4e74b90e962a,hat,75,high,2,0.34,0.75,1,7,0.24844491,0.24843542,0.24776448,0.2441257
e7625797-0ff1-538c-ba19-4e74b90e962a,hat,75,high,3,0.4,0.75,1,7,0.26919642,0.26799172,0.2707228,0.2630197
e7625797-0ff1-538c-ba19-4e74b90e962a,home,50,high,0,0.06,0.5,1,8,0.2360439,0.23389146,0.23458995,0.2289165
e7625797-0ff1-538c-ba19-4e74b90e962a,home,50,high,1,0.22,0.5,1,8,0.30203402,0.29939345,0.30170026,0.30177653
e7625797-0ff1-538c-ba19-4e74b90e962a,home,50,high,2,0.5,0.5,1,8,0.29314858,0.29370794,0.29401863,0.28201237
e7625797-0ff1-538c-ba19-4e74b90e962a,home,50,high,3,0.22,0.5,1,8,0.16877349,0.17300719,0.16969116,0.1872946
e7625797-0ff1-538c-ba19-4e74b90e962a,locker-room,0,low,0,0.65,0.0,0,9,0.37008986,0.37401295,0.3693605,0.3666342
e7625797-0ff1-538c-ba19-4e74b90e962a,locker-room,0,low,1,0.27,0.0,0,9,0.34383053,0.34552783,0.3439844,0.3438989
e7625797-0ff1-538c-ba19-4e74b90e962a,locker-room,0,low,2,0.06,0.0,0,9,0.24371585,0.24127327,0.24412,0.24390605
e7625797-0ff1-538c-ba19-4e74b90e962a,locker-room,0,low,3,0.02,0.0,0,9,0.042363722,0.039185915,0.042535152,0.045560855
e7625797-0ff1-538c-ba19-4e74b90e962a,navigation,50,high,0,0.04,0.5,1,10,0.22217017,0.21761796,0.21949232,0.20702717
e7625797-0ff1-538c-ba19-4e74b90e962a,navigation,50,high,1,0.21,0.5,1,10,0.3076857,0.30631232,0.30786005,0.3019586
e7625797-0ff1-538c-ba19-4e74b90e962a,navigation,50,high,2,0.43,0.5,1,10,0.24537948,0.24756083,0.24639724,0.25355232
e7625797-0ff1-538c-ba19-4e74b90e962a,navigation,50,high,3,0.32,0.5,1,10,0.22476467,0.22850886,0.22625038,0.23746195
e7625797-0ff1-538c-ba19-4e74b90e962a,payment,50,low,0,0.18,0.5,0,11,0.27762604,0.27347755,0.2759274,0.2850898
e7625797-0ff1-538c-ba19-4e74b90e962a,payment,50,low,1,0.3,0.5,0,11,0.25361395,0.25326845,0.2535896,0.2538881
e7625797-0ff1-538c-ba19-4e74b90e962a,payment,50,low,2,0.34,0.5,0,11,0.23472261,0.23557784,0.23496749,0.22414184
e7625797-0ff1-538c-ba19-4e74b90e962a,payment,50,low,3,0.18,0.5,0,11,0.23403738,0.23767617,0.2355155,0.23688027
e7625797-0ff1-538c-ba19-4e74b90e962a,sauna,0,high,0,0.29,0.0,1,12,0.26629624,0.26938814,0.26469922,0.26253438
e7625797-0ff1-538c-ba19-4e74b90e962a,sauna,0,high,1,0.29,0.0,1,12,0.39797512,0.40242046,0.39792076,0.38305524
e7625797-0ff1-538c-ba19-4e74b90e962a,sauna,0,high,2,0.38,0.0,1,12,0.27139494,0.2685218,0.2724275,0.28191498
e7625797-0ff1-538c-ba19-4e74b90e962a,sauna,0,high,3,0.04,0.0,1,12,0.064333715,0.059669595,0.06495248,0.07249539
e7625797-0ff1-538c-ba19-4e74b90e962a,sleeping-bag,100,high,0,0.01,1.0,1,13,0.17864443,0.17873615,0.17773215,0.18388776
e7625797-0ff1-538c-ba19-4e74b90e962a,sleeping-bag,100,high,1,0.06,1.0,1,13,0.2726384,0.2728668,0.2729694,0.2564618
e7625797-0ff1-538c-ba19-4e74b90e962a,sleeping-bag,100,high,2,0.25,1.0,1,13,0.28858748,0.28877848,0.28917205,0.28857774
e7625797-0ff1-538c-ba19-4e74b90e962a,sleeping-bag,100,high,3,0.68,1.0,1,13,0.26012966,0.2596186,0.26012644,0.27107272
e7625797-0ff1-538c-ba19-4e74b90e962a,sunscreen,100,low,0,0.05,1.0,0,14,0.20054272,0.20075332,0.19990383,0.21080059
e7625797-0ff1-538c-ba19-4e74b90e962a,sunscreen,100,low,1,0.14,1.0,0,14,0.28162032,0.28196585,0.2821502,0.2690987
e7625797-0ff1-538c-ba19-4e74b90e962a,sunscreen,100,low,2,0.32,1.0,0,14,0.2691125,0.26906398,0.2693657,0.26688272
e7625797-0ff1-538c-ba19-4e74b90e962a,sunscreen,100,low,3,0.49,1.0,0,14,0.24872448,0.24821685,0.2485803,0.25321802
e7625797-0ff1-538c-ba19-4e74b90e962a,towel,75,low,0,0.15,0.75,0,15,0.27883908,0.28063396,0.27850536,0.28544074
e7625797-0ff1-538c-ba19-4e74b90e962a,towel,75,low,1,0.15,0.75,0,15,0.2721235,0.27287456,0.27211168,0.27021936
e7625797-0ff1-538c-ba19-4e74b90e962a,towel,75,low,2,0.55,0.75,0,15,0.23214681,0.23138854,0.23224747,0.22972313
e7625797-0ff1-538c-ba19-4e74b90e962a,towel,75,low,3,0.15,0.75,0,15,0.21689063,0.21510294,0.21713547,0.21461675
fd63c71e-7a9e-528a-88d0-0176756077e0,bed,100,low,0,0.85,1.0,0,0,0.2618546,0.2620625,0.2620695,0.26171654
fd63c71e-7a9e-528a-88d0-0176756077e0,bed,100,low,1,0.1,1.0,0,0,0.230609,0.23023342,0.23025829,0.2277412
fd63c71e-7a9e-528a-88d0-0176756077e0,bed,100,low,2,0.03,1.0,0,0,0.25366715,0.25371477,0.25372672,0.2527748
fd63c71e-7a9e-528a-88d0-0176756077e0,bed,100,low,3,0.02,1.0,0,0,0.25386924,0.2539893,0.2539455,0.25776747
fd63c71e-7a9e-528a-88d0-0176756077e0,blanket,75,high,0,0.65,0.75,1,1,0.18896674,0.19002795,0.18751998,0.19338997
fd63c71e-7a9e-528a-88d0-0176756077e0,blanket,75,high,1,0.25,0.75,1,1,0.26880056,0.26980844,0.26844597,0.24847308
fd63c71e-7a9e-528a-88d0-0176756077e0,blanket,75,high,2,0.07,0.75,1,1,0.27384514,0.27334127,0.27449366,0.2716143
fd63c71e-7a9e-528a-88d0-0176756077e0,blanket,75,high,3,0.03,0.75,1,1,0.26838753,0.26682234,0.2695404,0.2865226
fd63c71e-7a9e-528a-88d0-0176756077e0,breakup,0,high,0,0.5,0.0,1,2,0.39692172,0.37929386,0.3953977,0.39355767
fd63c71e-7a9e-528a-88d0-0176756077e0,breakup,0,high,1,0.35,0.0,1,2,0.31511718,0.3113025,0.31492156,0.33312523
fd63c71e-7a9e-528a-88d0-0176756077e0,breakup,0,high,2,0.13,0.0,1,2,0.20709796,0.21832052,0.20837322,0.19242826
fd63c71e-7a9e-528a-88d0-0176756077e0,breakup,0,high,3,0.02,0.0,1,2,0.08086308,0.091083154,0.08130755,0.08088883
fd63c71e-7a9e-528a-88d0-0176756077e0,chapstick,100,high,0,0.75,1.0,1,3,0.1707859,0.17067738,0.16974956,0.17719729
fd63c71e-7a9e-528a-88d0-0176756077e0,chapstick,100,high,1,0.15,1.0,1,3,0.24725607,0.24684167,0.24705994,0.2356676
fd63c71e-7a9e-528a-88d0-0176756077e0,chapstick,100,high,2,0.05,1.0,1,3,0.28173876,0.28181562,0.28216484,0.28336638
fd63c71e-7a9e-528a-88d0-0176756077e0,chapstick,100,high,3,0.05,1.0,1,3,0.30021927,0.30066532,0.3010257,0.30376875
fd63c71e-7a9e-528a-88d0-0176756077e0,gossip,0,high,0,0.7,0.0,1,4,0.39091268,0.37128755,0.38878998,0.40471685
fd63c71e-7a9e-528a-88d0-0176756077e0,gossip,0,high,1,0.2,0.0,1,4,0.3563363,0.35279888,0.35686377,0.33609897
fd63c71e-7a9e-528a-88d0-0176756077e0,gossip,0,high,2,0.09,0.0,1,4,0.16548002,0.17714629,0.16643,0.16571608
fd63c71e-7a9e-528a-88d0-0176756077e0,gossip,0,high,3,0.01,0.0,1,4,0.08727103,0.098767266,0.087916285,0.09346814
fd63c71e-7a9e-528a-88d0-0176756077e0,hairbrush,50,high,0,0.5,0.5,1,5,0.24310046,0.24601492,0.24151413,0.2609533
fd63c71e-7a9e-528a-88d0-0176756077e0,hairbrush,50,high,1,0.25,0.5,1,5,0.28094515,0.28232118,0.2799106,0.2851407
fd63c71e-7a9e-528a-88d0-0176756077e0,hairbrush,50,high,2,0.15,0.5,1,5,0.26529682,0.2646184,0.26588255,0.25954586
fd63c71e-7a9e-528a-88d0-0176756077e0,hairbrush,50,high,3,0.1,0.5,1,5,0.21065757,0.2070456,0.21269272,0.19436017
fd63c71e-7a9e-528a-88d0-0176756077e0,harmonica,0,low,0,0.8,0.0,0,6,0.4617061,0.47053498,0.46117195,0.47638157
fd63c71e-7a9e-528a-88d0-0176756077e0,harmonica,0,low,1,0.15,0.0,0,6,0.27987576,0.27849358,0.27969128,0.27798775
fd63c71e-7a9e-528a-88d0-0176756077e0,harmonica,0,low,2,0.04,0.0,0,6,0.1980652,0.19440313,0.19841172,0.18892084
fd63c71e-7a9e-528a-88d0-0176756077e0,harmonica,0,low,3,0.01,0.0,0,6,0.060352918,0.056568325,0.060724996,0.056709778
fd63c71e-7a9e-528a-88d0-0176756077e0,hat,50,low,0,0.65,0.5,0,7,0.27053034,0.27300566,0.2696854,0.27618253
fd63c71e-7a9e-528a-88d0-0176756077e0,hat,50,low,1,0.2,0.5,0,7,0.28038535,0.2808034,0.28051093,0.2792195
fd63c71e-7a9e-528a-88d0-0176756077e0,hat,50,low,2,0.12,0.5,0,7,0.26973343,0.27053726,0.26889685,0.27716178
fd63c71e-7a9e-528a-88d0-0176756077e0,hat,50,low,3,0.03,0.5,0,7,0.17935094,0.17565367,0.18090685,0.16743618
fd63c71e-7a9e-528a-88d0-0176756077e0,home,75,high,0,0.55,0.75,1,8,0.20885213,0.20866585,0.20785153,0.20129082
fd63c71e-7a9e-528a-88d0-0176756077e0,home,75,high,1,0.25,0.75,1,8,0.28022653,0.2790894,0.28011686,0.2783098
fd63c71e-7a9e-528a-88d0-0176756077e0,home,75,high,2,0.15,0.75,1,8,0.29703793,0.29704437,0.29776597,0.28414953
fd63c71e-7a9e-528a-88d0-0176756077e0,home,75,high,3,0.05,0.75,1,8,0.21388341,0.21520038,0.21426561,0.23624991
fd63c71e-7a9e-528a-88d0-0176756077e0,locker-room,100,low,0,0.85,1.0,0,9,0.23466483,0.23418413,0.2343483,0.22824976
fd63c71e-7a9e-528a-88d0-0176756077e0,locker-room,100,low,1,0.1,1.0,0,9,0.26142937,0.26143187,0.26159704,0.25688663
fd63c71e-7a9e-528a-88d0-0176756077e0,locker-room,100,low,2,0.03,1.0,0,9,0.26645997,0.2665594,0.2667246,0.262301
fd63c71e-7a9e-528a-88d0-0176756077e0,locker-room,100,low,3,0.02,1.0,0,9,0.23744582,0.23782457,0.23733008,0.25256264
fd63c71e-7a9e-528a-88d0-0176756077e0,navigation,50,high,0,0.5,0.5,1,10,0.22217017,0.21761796,0.21949232,0.20702717
fd63c71e-7a9e-528a-88d0-0176756077e0,navigation,50,high,1,0.35,0.5,1,10,0.3076857,0.30631232,0.30786005,0.3019586
fd63c71e-7a9e-528a-88d0-0176756077e0,navigation,50,high,2,0.1,0.5,1,10,0.24537948,0.24756083,0.24639724,0.25355232
fd63c71e-7a9e-528a-88d0-0176756077e0,navigation,50,high,3,0.05,0.5,1,10,0.22476467,0.22850886,0.22625038,0.23746195
fd63c71e-7a9e-528a-88d0-0176756077e0,payment,0,low,0,0.9,0.0,0,11,0.48975557,0.46472403,0.48853117,0.50007635
fd63c71e-7a9e-528a-88d0-0176756077e0,payment,0,low,1,0.08,0.0,0,11,0.22607416,0.23148936,0.22636406,0.22459666
fd63c71e-7a9e-528a-88d0-0176756077e0,payment,0,low,2,0.01,0.0,0,11,0.17283396,0.18099801,0.17314337,0.16369732
fd63c71e-7a9e-528a-88d0-0176756077e0,payment,0,low,3,0.01,0.0,0,11,0.11133633,0.12278859,0.1119613,0.11162967
fd63c71e-7a9e-528a-88d0-0176756077e0,sauna,50,low,0,0.75,0.5,0,12,0.42656708,0.42981538,0.42816815,0.43910903
fd63c71e-7a9e-528a-88d0-0176756077e0,sauna,50,low,1,0.15,0.5,0,12,0.25340968,0.25434464,0.25221738,0.24914066
fd63c71e-7a9e-528a-88d0-0176756077e0,sauna,50,low,2,0.08,0.5,0,12,0.19746612,0.1966071,0.19673263,0.20281729
fd63c71e-7a9e-528a-88d0-0176756077e0,sauna,50,low,3,0.02,0.5,0,12,0.12255718,0.11923282,0.12288189,0.108933054
fd63c71e-7a9e-528a-88d0-0176756077e0,sleeping-bag,75,low,0,0.5,0.75,0,13,0.33379236,0.33597782,0.33423024,0.33415103
fd63c71e-7a9e-528a-88d0-0176756077e0,sleeping-bag,75,low,1,0.25,0.75,0,13,0.27386603,0.27415982,0.27395415,0.26373908
fd63c71e-7a9e-528a-88d0-0176756077e0,sleeping-bag,75,low,2,0.15,0.75,0,13,0.23965806,0.23879492,0.23983365,0.23110674
fd63c71e-7a9e-528a-88d0-0176756077e0,sleeping-bag,75,low,3,0.1,0.75,0,13,0.15268354,0.15106744,0.15198201,0.17100312
fd63c71e-7a9e-528a-88d0-0176756077e0,sunscreen,75,low,0,0.6,0.75,0,14,0.21066958,0.2116532,0.20963179,0.22157872
fd63c71e-7a9e-528a-88d0-0176756077e0,sunscreen,75,low,1,0.2,0.75,0,14,0.2925483,0.29371384,0.2927062,0.27968952
fd63c71e-7a9e-528a-88d0-0176756077e0,sunscreen,75,low,2,0.15,0.75,0,14,0.26731423,0.2670832,0.26764315,0.2651665
fd63c71e-7a9e-528a-88d0-0176756077e0,sunscreen,75,low,3,0.05,0.75,0,14,0.22946788,0.22754982,0.23001887,0.23356523
fd63c71e-7a9e-528a-88d0-0176756077e0,towel,100,high,0,0.7,1.0,1,15,0.18378663,0.18391876,0.18293646,0.1921935
fd63c71e-7a9e-528a-88d0-0176756077e0,towel,100,high,1,0.25,1.0,1,15,0.29333365,0.29373196,0.29404444,0.2863414
fd63c71e-7a9e-528a-88d0-0176756077e0,towel,100,high,2,0.04,1.0,1,15,0.2575309,0.25749123,0.2575834,0.24257754
fd63c71e-7a9e-528a-88d0-0176756077e0,towel,100,high,3,0.01,1.0,1,15,0.26534885,0.264858,0.26543576,0.27888754
